0 1 4 10 
0 4 3 12 
0 9 10 12 
4 10 13 12 
0 4 12 10 
1 2 4 10 
2 5 4 14 
2 10 11 14 
4 13 10 14 
2 10 14 4 
3 4 6 12 
4 7 6 16 
4 12 13 16 
6 15 12 16 
4 12 16 6 
4 5 8 14 
4 8 7 16 
4 13 14 16 
8 14 17 16 
4 8 16 14 
9 10 12 18 
10 13 12 22 
10 18 19 22 
12 21 18 22 
10 18 22 12 
10 11 14 20 
10 14 13 22 
10 19 20 22 
14 20 23 22 
10 14 22 20 
12 13 16 22 
12 16 15 24 
12 21 22 24 
16 22 25 24 
12 16 24 22 
13 14 16 22 
14 17 16 26 
14 22 23 26 
16 25 22 26 
14 22 26 16 
18 19 22 28 
18 22 21 30 
18 27 28 30 
22 28 31 30 
18 22 30 28 
19 20 22 28 
20 23 22 32 
20 28 29 32 
22 31 28 32 
20 28 32 22 
21 22 24 30 
22 25 24 34 
22 30 31 34 
24 33 30 34 
22 30 34 24 
22 23 26 32 
22 26 25 34 
22 31 32 34 
26 32 35 34 
22 26 34 32 
27 28 30 36 
28 31 30 40 
28 36 37 40 
30 39 36 40 
28 36 40 30 
28 29 32 38 
28 32 31 40 
28 37 38 40 
32 38 41 40 
28 32 40 38 
30 31 34 40 
30 34 33 42 
30 39 40 42 
34 40 43 42 
30 34 42 40 
31 32 34 40 
32 35 34 44 
32 40 41 44 
34 43 40 44 
32 40 44 34 
36 37 40 46 
36 40 39 48 
36 45 46 48 
40 46 49 48 
36 40 48 46 
37 38 40 46 
38 41 40 50 
38 46 47 50 
40 49 46 50 
38 46 50 40 
39 40 42 48 
40 43 42 52 
40 48 49 52 
42 51 48 52 
40 48 52 42 
40 41 44 50 
40 44 43 52 
40 49 50 52 
44 50 53 52 
40 44 52 50 
45 46 48 54 
46 49 48 58 
46 54 55 58 
48 57 54 58 
46 54 58 48 
46 47 50 56 
46 50 49 58 
46 55 56 58 
50 56 59 58 
46 50 58 56 
48 49 52 58 
48 52 51 60 
48 57 58 60 
52 58 61 60 
48 52 60 58 
49 50 52 58 
50 53 52 62 
50 58 59 62 
52 61 58 62 
50 58 62 52 
54 55 58 64 
54 58 57 66 
54 63 64 66 
58 64 67 66 
54 58 66 64 
55 56 58 64 
56 59 58 68 
56 64 65 68 
58 67 64 68 
56 64 68 58 
57 58 60 66 
58 61 60 70 
58 66 67 70 
60 69 66 70 
58 66 70 60 
58 59 62 68 
58 62 61 70 
58 67 68 70 
62 68 71 70 
58 62 70 68 
63 64 66 72 
64 67 66 76 
64 72 73 76 
66 75 72 76 
64 72 76 66 
64 65 68 74 
64 68 67 76 
64 73 74 76 
68 74 77 76 
64 68 76 74 
66 67 70 76 
66 70 69 78 
66 75 76 78 
70 76 79 78 
66 70 78 76 
67 68 70 76 
68 71 70 80 
68 76 77 80 
70 79 76 80 
68 76 80 70 
72 73 76 82 
72 76 75 84 
72 81 82 84 
76 82 85 84 
72 76 84 82 
73 74 76 82 
74 77 76 86 
74 82 83 86 
76 85 82 86 
74 82 86 76 
75 76 78 84 
76 79 78 88 
76 84 85 88 
78 87 84 88 
76 84 88 78 
76 77 80 86 
76 80 79 88 
76 85 86 88 
80 86 89 88 
76 80 88 86 
81 82 84 90 
82 85 84 94 
82 90 91 94 
84 93 90 94 
82 90 94 84 
82 83 86 92 
82 86 85 94 
82 91 92 94 
86 92 95 94 
82 86 94 92 
84 85 88 94 
84 88 87 96 
84 93 94 96 
88 94 97 96 
84 88 96 94 
85 86 88 94 
86 89 88 98 
86 94 95 98 
88 97 94 98 
86 94 98 88 
90 91 94 100 
90 94 93 102 
90 99 100 102 
94 100 103 102 
90 94 102 100 
91 92 94 100 
92 95 94 104 
92 100 101 104 
94 103 100 104 
92 100 104 94 
93 94 96 102 
94 97 96 106 
94 102 103 106 
96 105 102 106 
94 102 106 96 
94 95 98 104 
94 98 97 106 
94 103 104 106 
98 104 107 106 
94 98 106 104 
99 100 102 108 
100 103 102 112 
100 108 109 112 
102 111 108 112 
100 108 112 102 
100 101 104 110 
100 104 103 112 
100 109 110 112 
104 110 113 112 
100 104 112 110 
102 103 106 112 
102 106 105 114 
102 111 112 114 
106 112 115 114 
102 106 114 112 
103 104 106 112 
104 107 106 116 
104 112 113 116 
106 115 112 116 
104 112 116 106 
108 109 112 118 
108 112 111 120 
108 117 118 120 
112 118 121 120 
108 112 120 118 
109 110 112 118 
110 113 112 122 
110 118 119 122 
112 121 118 122 
110 118 122 112 
111 112 114 120 
112 115 114 124 
112 120 121 124 
114 123 120 124 
112 120 124 114 
112 113 116 122 
112 116 115 124 
112 121 122 124 
116 122 125 124 
112 116 124 122 
117 118 120 126 
118 121 120 130 
118 126 127 130 
120 129 126 130 
118 126 130 120 
118 119 122 128 
118 122 121 130 
118 127 128 130 
122 128 131 130 
118 122 130 128 
120 121 124 130 
120 124 123 132 
120 129 130 132 
124 130 133 132 
120 124 132 130 
121 122 124 130 
122 125 124 134 
122 130 131 134 
124 133 130 134 
122 130 134 124 
126 127 130 136 
126 130 129 138 
126 135 136 138 
130 136 139 138 
126 130 138 136 
127 128 130 136 
128 131 130 140 
128 136 137 140 
130 139 136 140 
128 136 140 130 
129 130 132 138 
130 133 132 142 
130 138 139 142 
132 141 138 142 
130 138 142 132 
130 131 134 140 
130 134 133 142 
130 139 140 142 
134 140 143 142 
130 134 142 140 
135 136 138 144 
136 139 138 148 
136 144 145 148 
138 147 144 148 
136 144 148 138 
136 137 140 146 
136 140 139 148 
136 145 146 148 
140 146 149 148 
136 140 148 146 
138 139 142 148 
138 142 141 150 
138 147 148 150 
142 148 151 150 
138 142 150 148 
139 140 142 148 
140 143 142 152 
140 148 149 152 
142 151 148 152 
140 148 152 142 
144 145 148 154 
144 148 147 156 
144 153 154 156 
148 154 157 156 
144 148 156 154 
145 146 148 154 
146 149 148 158 
146 154 155 158 
148 157 154 158 
146 154 158 148 
147 148 150 156 
148 151 150 160 
148 156 157 160 
150 159 156 160 
148 156 160 150 
148 149 152 158 
148 152 151 160 
148 157 158 160 
152 158 161 160 
148 152 160 158 
153 154 156 162 
154 157 156 166 
154 162 163 166 
156 165 162 166 
154 162 166 156 
154 155 158 164 
154 158 157 166 
154 163 164 166 
158 164 167 166 
154 158 166 164 
156 157 160 166 
156 160 159 168 
156 165 166 168 
160 166 169 168 
156 160 168 166 
157 158 160 166 
158 161 160 170 
158 166 167 170 
160 169 166 170 
158 166 170 160 
162 163 166 172 
162 166 165 174 
162 171 172 174 
166 172 175 174 
162 166 174 172 
163 164 166 172 
164 167 166 176 
164 172 173 176 
166 175 172 176 
164 172 176 166 
165 166 168 174 
166 169 168 178 
166 174 175 178 
168 177 174 178 
166 174 178 168 
166 167 170 176 
166 170 169 178 
166 175 176 178 
170 176 179 178 
166 170 178 176 
171 172 174 180 
172 175 174 184 
172 180 181 184 
174 183 180 184 
172 180 184 174 
172 173 176 182 
172 176 175 184 
172 181 182 184 
176 182 185 184 
172 176 184 182 
174 175 178 184 
174 178 177 186 
174 183 184 186 
178 184 187 186 
174 178 186 184 
175 176 178 184 
176 179 178 188 
176 184 185 188 
178 187 184 188 
176 184 188 178 
